id,title,genres,year,keywords,cast,director,vote_average,release_date,popularity
744181,Halahal,"Mystery, Drama",2020,,"Sachin Khedekar, Barun Sobti, Devendra Chauhan",Randeep Jha,6.3,2020-09-21,0.3882
107964,Adalat,"Action, Drama",1976,,"Amitabh Bachchan, Waheeda Rehman, Neetu Singh",Narendra Bedi,6.5,1976-11-10,0.3369
604182,Sagina,"Comedy, Drama, Family",1974,,"Dilip Kumar, Saira Banu, Aparna Sen",Tapan Sinha,0.0,1974-07-15,0.3368
628864,Tyaag,"Drama, Romance, Family",1977,"rajesh khanna, sharmila tagore","Rajesh Khanna, Sharmila Tagore, Prem Chopra",Din Dayal Sharma,0.0,1977-02-26,0.5665
187787,Inquilaab,Action,1984,,"Amitabh Bachchan, Shakti Kapoor, Kader Khan",Rama Rao Tatineni,5.4,1984-01-25,0.3363
14751,Dasvidaniya,"Comedy, Drama",2008,,"Vinay Pathak, Ranvir Shorey, Rajat Kapoor",Shashant Shah,7.0,2008-11-07,0.8916
428801,Saansein: The Last Breath,"Romance, Horror",2016,,"Rajneesh Duggal, Sonarika Bhadoria, Aamir Dalvi",Rajiv S. Ruia,6.2,2016-11-25,0.3947
1241693,Tum Hi Ho,"Romance, Drama",,,"Siddhant Chaturvedi, Mrunal Thakur",Ravi Udyawar,0.0,,0.336
1095223,Gunaah,"Action, Thriller",1993,,"Sunny Deol, Dimple Kapadia, Sumeet Saigal",Mahesh Bhatt,2.5,1993-10-08,0.336
580640,2016 the End,Comedy,2017,,"Harshad Chopda, Divyendu Sharma, Kiku Sharda",Jaideep Chopra,7.5,2017-10-06,0.3359
424491,Soch,Thriller,2002,,"Sanjay Kapoor, Raveena Tandon, Aditi Gowitrikar",Sushen Bhatnagar,0.0,2002-08-23,0.5188
20192,Aloo Chaat,Comedy,2009,,"Aftab Shivdasani, Aamna Shariff, Linda Arsenio",Robby Grewal,4.2,2009-03-20,0.3358
211990,Ankur Arora Murder Case,"Drama, Thriller",2013,"loss of loved one, surgeon, doctor, surgery","Tisca Chopra, Paoli Dam, Arjun Mathur",Sohail Tatari,5.7,2013-06-12,0.5375
701532,Love Training,Comedy,2018,,"Rajpal Yadav, Shakti Kapoor, Akhilendra Mishra",Hemanth Kumar,7.0,2018-11-02,0.3352
253546,Hero Hindustani,"Action, Comedy, Drama",1998,,"Arshad Warsi, Namrata Shirodkar, Kader Khan",Aziz Sejawal,5.5,1998-10-23,0.5484
608062,Hawalaat,"Action, Crime, Drama",1987,,"Mithun Chakraborty, Shatrughan Sinha, Rishi Kapoor",Surendra Mohan,8.0,1987-06-17,0.6182
521282,Dhoon,,1953,,"Eddie Billimoria, Raj Kapoor, Nargis",M. Kumar,10.0,1953-05-19,0.3852
994835,Libaas,Drama,1988,,"Naseeruddin Shah, Shabana Azmi, Raj Babbar",Gulzar,0.0,1988-01-01,0.3348
999500,MaNan,,2022,,"Parth Samthaan, Niti Taylor",,10.0,2022-02-18,0.3344
44827,Dor,Drama,2006,,"Ayesha Takia, Shreyas Talpade, Gul Panag",Nagesh Kukunoor,7.3,2006-09-22,0.4619
1282557,Tanvi the Great,,2025,,"Iain Glen, Urvi Ashar, Jackie Shroff",Anupam Kher,0.0,2025-07-18,0.4423
1200566,Kahan Kahan Se Guzar Gaya,Drama,1986,,"Anil Kapoor, Pankaj Kapur, Sharon Prabhakar",M.S. Sathyu,0.0,1986-03-02,0.3343
988049,Mil Gayee Manzil Mujhe,,1989,,"Mithun Chakraborty, Shakti Kapoor, Moon Moon Sen",Moeen Amjad,9.5,1989-01-12,0.5198
1420463,Husn Aur Ishq,"Fantasy, Adventure",1966,,"Sanjeev Kumar, L. Vijayalakshmi, Indira",Naresh Kumar,0.0,1966-01-01,0.3342
498918,Phir Se,"Romance, Drama",2018,,"Kunal Kohli, Jennifer Winget, Dalip Tahil",Kunal Kohli,6.0,2018-01-15,0.3642
493821,Izzat Ki Roti,Drama,1993,,"Sunny Deol, Juhi Chawla Mehta, Rishi Kapoor",K. Pappu,5.0,1993-08-13,0.5739
331387,Khoon Ka Karz,,1991,,"Vinod Khanna, Rajinikanth, Sanjay Dutt",Mukul Anand,4.0,1991-03-01,0.3341
919820,Sikandar Sadak Ka,"Action, Drama",1999,,"Mithun Chakraborty, Manek Bedi, Monica Bedi",T. L. V. Prasad,10.0,1999-01-01,0.4573
977673,Thai Massage,"Comedy, Drama",2022,,"Gajraj Rao, Divyendu Sharma, Sunny Hinduja",Mangesh Hadawale,5.6,2022-11-11,0.6049
304349,Rakhwala,,1971,,"Dharmendra, Leena Chandavarkar, Vinod Khanna",,0.0,1971-08-12,0.3514
426672,Devar,"Romance, Crime, Drama",1966,,"Dharmendra, Sharmila Tagore, Shashikala",Mohan Segal,0.0,1966-03-04,0.6855
314401,Jhoothi Shaan,"Drama, Action, Adventure",1991,,"Shabana Azmi, Mithun Chakraborty, Poonam Dhillon",Ranjan Bose,0.0,1991-12-13,0.3333
302934,Taaqat,,1995,,"Dharmendra, Shatrughan Sinha, Kajol",Talat Jani,4.5,1995-06-23,0.4951
1202460,Ankh Micholi,"Crime, Drama, Mystery",1962,,"Shekhar, Mala Sinha, S. Nazir",Ravindra Dave,0.0,1962-01-01,0.3332
277223,City Lights,"Thriller, Drama",2014,,"Rajkummar Rao, Manav Kaul, Pramod Pathak",Hansal Mehta,7.1,2014-05-30,0.3329
103998,Bandish,"Action, Crime, Drama",1980,,"Rajesh Khanna, Hema Malini, Danny Denzongpa",K. Bapaiah,4.7,1980-11-07,0.4675
911635,Swarg Narak,"Comedy, Drama, Romance",1978,,"Sanjeev Kumar, Jeetendra, Vinod Mehra",Dasari Narayana Rao,1.0,1978-01-01,0.506
1276206,Woh Koi Aur Hoga,"Mystery, Horror",1967,"black and white, haunted hotel","Sohrab Modi, Feroz Khan, Mumtaz Askari",A. Shamsheer,0.0,1967-12-15,0.5987
597190,Joshilaay,"Action, Drama, Western",1989,"circus, horse, wanted poster, two man army, cult, revenge, shootout, duel, bandit, quick draw, action hero","Sunny Deol, Anil Kapoor, Meenakshi Sheshadri",Sibte Hassan Rizvi,5.3,1989-01-10,0.7347
312609,Marte Dam Tak,"Action, Drama",1987,,"Raaj Kumar, Govinda, Farha Naaz",Mehul Kumar,7.0,1987-07-17,0.3323
666353,Gul Makai,"War, Drama",2020,,"Reem Shaikh, Atul Kulkarni, Divya Dutta",H.E. Amjad khan,0.0,2020-01-31,0.3322
563011,Prem Shastra,"Romance, Drama",1974,,"Dev Anand, Zeenat Aman, Bindu Desai",B. R. Ishara,3.0,1974-01-01,0.3322
223737,Warning,,2013,,Madhurima Tuli,Gurmmeet Singh,4.8,2013-09-27,0.3418
1036580,Devra Bada Satawela,Drama,2010,,"Ravi Kishan, Rani Chatterjee, Pawan Singh",Rajkumar R. Pandey,7.0,2010-06-25,0.3321
192535,Kinara,,1977,,"Jeetendra, Hema Malini, Dharmendra",Gulzar,6.0,1977-05-09,0.332
33384,Road to Sangam,Drama,2010,"mahatma gandhi, hindu muslim conflict","Paresh Rawal, Om Puri, Pavan Malhotra",Amit Rai,7.0,2010-01-29,0.332
758252,Nagin,"Drama, Fantasy",,,Shraddha Kapoor,Vishal Furia,0.0,,0.4037
1052381,Naam,Mystery,2024,,"Ajay Devgn, Sameera Reddy, Bhumika Chawla",Anees Bazmee,0.0,2024-11-22,0.5895
507404,Insaniyat Ke Dushman,"Action, Drama",1987,,"Dharmendra, Shatrughan Sinha, Anita Raj",Rajkumar Kohli,0.0,1987-01-02,0.3315
589583,Nartakee,Drama,1963,,"Sunil Dutt, Nanda, Om Prakash",Nitin Bose,0.0,1963-01-01,0.5695
304496,Phaansi,"Action, Drama",1978,,"Shashi Kapoor, Ranjeet Bedi, Pran Sikand",Harmesh Malhotra,6.0,1978-03-04,0.3309
302471,Dhaal,"Action, Drama",1997,,"Vinod Khanna, Gautami Tadimalla, Suniel Shetty",Sameer Malkan,8.4,1997-11-28,0.3309
283036,Deedar,,1951,,"Nargis, Dilip Kumar, Ashok Kumar",Nitin Bose,6.0,1951-01-02,0.3307
642568,Kanpuriye,Drama,2019,,"Aparshakti Khurana, Divyendu Sharma, Vijay Raaz",Ashish Aryan,0.0,2019-10-25,0.3306
316846,Manjunath,Drama,2014,,"Anjori Alagh, Seema Biswas, Divya Dutta",Sandeep A. Verma,7.0,2014-05-09,0.3306
261909,Taxi Driver,"Romance, Music",1954,taxi driver,"Dev Anand, Kalpana Kartik, Sheila Ramani",Chetan Anand,4.833,1954-01-01,0.4434
302143,Charandas,"Drama, Family",1977,,"Vikram Makandar, Om Prakash, Lakshmi",B.S. Thapa,0.0,1977-10-21,0.3301
71257,Khoobsurat,"Comedy, Romance, Family",1999,,"Sanjay Dutt, Urmila Matondkar, Om Puri",Sanjay Chhel,4.9,1999-11-06,0.471
1359871,Do Dishayen,,1982,,"Dharmendra, Hema Malini, Shreeram Lagoo",Dulal Guha,7.0,1982-01-14,0.33
617831,Sitara,"Drama, Family",1980,,"Mithun Chakraborty, Zarina Wahab, Kanhaiyalal Chaturvedi",Meraj,0.0,1980-06-13,0.33
146096,Lahu Ke Do Rang,,1979,,"Vinod Khanna, Shabana Azmi, Danny Denzongpa",Mahesh Bhatt,5.3,1979-09-28,0.33
14548,Mumbai Salsa,"Drama, Comedy, Romance",2007,,"Vir Das, Linda Arsenio, Manjari Fadnnis",Manoj Tyagi,6.0,2007-10-22,0.3542
1427994,India is Ours,"Documentary, Drama",1950,,"Prithviraj Kapoor, Dev Anand, Premnath Malhotra",Paul Zils,0.0,1950-01-01,0.3299
88452,Pappu Can't Dance Saala,"Comedy, Drama, Romance",2010,,"Neha Dhupia, Rajat Kapoor, Brijendra Kala",Saurabh Shukla,7.0,2010-12-16,0.5423
103045,Pyar Ki Jeet,"Comedy, Drama",1987,musical,"Shashi Kapoor, Vinod Mehra, Rekha",Saawan Kumar Tak,5.0,1987-04-19,0.3297
1046620,The Vaccine War,"Drama, Thriller",2023,"india, vaccine, covid-19, medical thriller","Nana Patekar, Pallavi Joshi, Sapthami Gowda",Vivek Agnihotri,7.727,2023-09-28,0.3296
884408,The Good Maharaja,"History, Drama",,"world war ii, based on true story, maharajah, 1940s, child rescue, war refugees","Sanjay Dutt, Preity Zinta, Gulshan Grover",Vikash Verma,0.0,,0.3295
465954,Night,"Drama, Romance",2017,,"Ashish Bisht, Raveena Tandon, Arpita Pal",Onir,7.5,2017-07-14,0.3065
405999,Paras,"Family, Drama",1971,,"Sanjeev Kumar, Rakhee Gulzar, Shatrughan Sinha",C.P. Dixit,0.0,1971-07-11,0.3293
20915,Straight,"Comedy, Romance",2009,,"Vinay Pathak, Gul Panag, Ketki Dave",Parvati Balagopalan,3.8,2009-03-20,0.3293
117096,Ab Ke Baras,"Adventure, Fantasy, Drama, Thriller, Romance",2002,,"Arya Babbar, Amrita Rao, Ashutosh Rana",Raj Kanwar,4.4,2002-05-10,0.5588
1300920,Lal Bangla,"Mystery, Horror",1966,,"Prithviraj Kapoor, Sheikh Mukhtar, Sujit Kumar",Jugal Kishore,0.0,1966-01-01,0.329
1272781,A PENDING FILE,"Documentary, Drama, Music",,,"Ranjit Kapoor, Paritosh Sand, Mohammed Zeeshan Ayyub",Advitya Ray,0.0,,0.329
1213829,Untitled Sandeep Modi/Rajkummar Rao Project,Thriller,,,Rajkummar Rao,Sandeep Modi,0.0,,0.3289
683189,Touhean,,1989,,"Raj Babbar, Aruna Irani, Vikas Anand",,0.0,1989-04-26,0.3289
468255,Raag Desh,"History, Action, Drama",2017,raag desh,"Kunal Kapoor, Amit Sadh, Mohit Marwah",Tigmanshu Dhulia,7.7,2017-07-28,0.3288
411499,Badhti Ka Naam Dadhi,Drama,1974,,"Kishore Kumar, I.S. Johar, Bappi Lahiri",Kishore Kumar,0.0,1974-01-01,0.4763
628854,Nirala,"Drama, Romance, Thriller",1950,,"Madhubala, Dev Anand, Leela Mishra",Devendra Mukherjee,4.0,1950-06-11,0.3285
591926,Kundan,,1993,,"Dharmendra, Jaya Prada, Amrish Puri",K. C. Bokadia,8.3,1993-03-05,0.4255
769899,Jeevan Naiya,Drama,1936,"marriage crisis, social worker, family drama, jeevan naiya","Devika Rani, Ashok Kumar, Kamta Prasad",Franz Osten,4.0,1936-05-02,0.3943
117357,Naach,"Music, Romance, Drama",2004,musical,"Abhishek Bachchan, Antara Mali, Ritesh Deshmukh",Ram Gopal Varma,2.7,2004-11-12,0.7167
302928,Shatranj,"Action, Comedy, Drama, Romance",1993,,"Mithun Chakraborty, Jackie Shroff, Juhi Chawla Mehta",Aziz Sejawal,10.0,1993-12-17,0.3283
391774,Love Games,"Romance, Thriller",2016,"killing, violent husband, seduction, murder, erotic thriller","Gaurav Arora, Tara Alisha Berry, Patralekhaa",Vikram Bhatt,4.909,2016-04-08,0.3281
888852,Sar Utha Ke Jiyo,,1998,,"Salman Khan, Naseeruddin Shah, Manek Bedi",,0.0,1998-09-25,0.5955
1005728,Kacchey Limbu,Drama,2022,"sports, cricket, coming of age, sibling, brother sister relationship","Radhikka Madan, Rajat Barmecha, Ayush Mehra",Shubham Yogi,5.5,2022-09-11,0.3279
418621,Fuddu,"Comedy, Drama",2016,,"Swati Kapoor, Shubham, Uday Tikekar",,5.5,2016-10-14,0.4439
1007946,Saroj Ka Rishta,"Drama, Comedy",2022,,"Kumud Mishra, Sanah Kapoor, Gaurav Pandey",Abhishek Saxena,0.0,2022-09-16,0.3094
491478,Three and a Half,"Crime, Drama",2018,,"Arya Dave, Zoya Hussain, Suhasini Mulay",Dar Gai,3.2,2018-01-10,0.3312
440792,Beyond the Clouds,"Family, Drama",2018,estranged sister,"Ishaan Khatter, Malavika Mohanan, Goutam Ghose",Majid Majidi,6.4,2018-04-20,0.7039
401739,Bada Din,"Romance, Drama",1998,,"Shabana Azmi, Marc Robinson, Tara Deshpande",Anjan Dutt,0.0,1998-06-11,0.4864
1010301,Night of the Full Moon,"Mystery, Horror",1965,gothic horror,"Manoj Kumar, Nandini, Prem Chopra",Kishore Sahu,0.0,1965-01-01,0.3853
72580,Gandhi to Hitler,,2011,"nazi, mahatma gandhi","Neha Dhupia, Aman Verma, Avijit Dutt",Rakesh Ranjan Kumar,2.0,2011-07-29,0.407
807533,Hum Dum,"Romance, Comedy",2005,,"Anjana Sukhani, Romit Raj, Tanvi Azmi",Kushan Nandy,2.0,2005-02-11,0.3273
813106,Burning,,2018,,"Ketaki Narayan Kulkarni, Rukshana Tabassum, Abhinav Shukla",VS Sanoj,6.3,2018-11-20,0.3271
308200,Insaaf Ka Tarazu,"Crime, Drama",1980,,"Zeenat Aman, Raj Babbar, Deepak Parashar",B.R. Chopra,7.0,1980-10-25,0.3271
212754,Siddharth,Drama,2013,"factory worker, factory","Rajesh Tailang, Tannishtha Chatterjee, Anuraag Arora",Richie Mehta,7.0,2013-10-10,0.5786
166872,Tere Mere Sapne,"Action, Comedy, Romance",1996,,"Chandrachur Singh, Arshad Warsi, Priya Gill",Joy Augustine,4.7,1996-06-12,0.3269
619075,Agnichakra,Action,1997,,"Naseeruddin Shah, Govinda, Dimple Kapadia",Ketan Anand,0.0,1997-02-26,0.5218
482233,Hum Se Na Takrana,"Horror, Action, Crime, Drama",1990,,"Mithun Chakraborty, Dharmendra, Anita Raj",Deepak Bahry,0.0,1990-06-01,0.6687
356158,Gour Hari Dastaan,Drama,2015,,"Vinay Pathak, Konkona Sen Sharma, Ranvir Shorey",Ananth Narayan Mahadevan,8.0,2015-08-14,0.3264
155141,Dariya Dil,Drama,1988,,"Govinda, Kimi Katkar, Gulshan Grover",K. Ravi Shankar,5.1,1988-01-08,0.4534
1309658,Talaakhon Mein Ek,Drama,,,"Vikrant Massey, Raashii Khanna, Mukti Mohan",Bodhayan Roychaudhury,0.0,,0.3262
922687,Ganwaar,Drama,1970,,"Rajendra Kumar, Vyjayanthimala, Nishi",,0.0,1970-01-01,0.3262
467911,Jia aur Jia,Drama,2017,,"Kalki Koechlin, Richa Chadha",Howard Rosemeyer,0.0,2017-10-27,0.3261
579396,Karobaar,"Drama, Romance",2000,,"Juhi Chawla Mehta, Anil Kapoor, Rishi Kapoor",Rakesh Roshan,7.0,2000-09-15,0.3259
418648,Musafir,Drama,1957,,"Dilip Kumar, Suchitra Sen, Kishore Kumar",Hrishikesh Mukherjee,0.0,1957-01-01,0.3259
333937,Brahma,"Drama, Action",1994,,"Govinda, Madhoo, Ayesha Jhulka",,3.0,1994-09-02,0.3259
307814,Tapasya,,1976,,"Parikshat Sahni, Govardhan Asrani, Rakhee Gulzar",Anil Ganguly,0.0,1976-01-01,0.3255
304333,Numbri Aadmi,,1991,,"Mithun Chakraborty, Kimi Katkar, Sangeeta Bijlani",Swaroop Kumar,7.2,1991-01-01,0.4479
423194,Mantra,,2017,,"Shiv Panditt, Adil Hussain, Rajat Kapoor",Nicholas Kharkongor,7.3,2017-03-17,0.5955
499721,Aaj Aur Kal,,1963,,"Sunil Dutt, Raj Kumar, Nanda",Vasant Joglekar,0.0,1963-01-01,0.3854
824534,Motu Patlu: Mission Moon,"Animation, Adventure, TV Movie",2018,,,Suhas Kadav,0.0,2018-04-09,0.3076
1468919,Simmba 2,Action,,cop universe,"Ranveer Singh, Sara Ali Khan",Rohit Shetty,0.0,,0.5597
587330,Time Pass,Romance,2005,,"Sherlyn Chopra, Tannaz Irani, Monica Patel",Chander Mishra,1.0,2005-01-01,0.2873
487392,Dhoop,,2003,,"Om Puri, Revathi, Gul Panag",Ashwini Chaudhary,5.0,2003-11-16,0.3244
311571,I Proud to Be an Indian,"Action, Crime, Drama",2004,"racism, racial tension, white supremacists, skinheads","Sohail Khan, Kulbhushan Kharbanda, Aasif Sheikh",Puneet Sira,4.7,2004-02-13,0.7105
311332,Kasam Suhag Ki,Drama,1989,,"Dharmendra, Rekha, Suresh Oberoi",Mohan Segal,5.0,1989-01-27,0.3244
515694,Prem Parbat,"Drama, Romance",1973,lost film,"Rehana Sultan, Satish Kaul, Nana Palsikar",Ved Rahi,0.0,1973-01-01,0.3603
272420,Bobby Jasoos,"Drama, Action, Comedy",2014,detective,"Vidya Balan, Ali Fazal, Arjan Bajwa",Samar Shaikh,5.5,2014-07-04,0.6049
414693,Wah Taj,"Comedy, Drama",2016,,"Shreyas Talpade, Manjari Fadnnis, Hemant Pandey",Ajit Sinha,8.5,2016-09-23,0.3238
337500,Ek Alag Mausam,Drama,2003,,"Nandita Das, Rajit Kapoor, Renuka Shahane",K.P. Sasi,0.0,2003-01-01,0.3237
588993,Zulm-O-Sitam,,1998,,"Dharmendra, Jaya Prada, Madhoo",K. C. Bokadia,0.0,1998-09-19,0.4527
602799,Jaandar,"Action, Drama",1979,,"Vinod Mehra, Amjad Khan, Bindiya Goswami",S.k luthra,0.0,1979-05-18,0.3233
333583,Tu Chor Main Sipahi,"Action, Comedy",1996,,"Akshay Kumar, Saif Ali Khan, Tabu",Guddu Dhanoa,5.6,1996-05-10,0.8097
1234603,The Fable,Drama,2024,,"Manoj Bajpayee, Priyanka Bose, Deepak Dobriyal",Raam Reddy,4.0,2024-02-16,0.3232
309114,Chatpati,Comedy,1983,,"Smita Patil, Raj Kiran, Reema Lagoo",V. Ravindra,0.0,1983-01-07,0.3232
306146,Dil Ek Mandir,,1963,,"Rajendra Kumar, Meena Kumari, Raaj Kumar",C. V. Sridhar,0.0,1963-01-18,0.3232
104350,Aap Aye Bahaar Ayee,"Romance, Comedy, Drama",1971,,"Rajendra Kumar, Sadhana Shivdasani, Prem Chopra",Mohan Kumar,6.5,1971-01-02,0.3232
213852,Maang Bharo Sajana,Romance,1980,,"Jeetendra, Moushumi Chatterjee, Kaajal Kiran",Rama Rao Tatineni,6.0,1980-10-28,0.3229
836263,Shaadisthan,"Adventure, Drama, Music",2021,,"Kirti Kulhari, Medha Shankr, Nivedita Bhattacharya",Raj Singh Chaudhary,7.5,2021-06-11,0.3228
520515,Aadat Se Majboor,"Action, Crime, Drama",1982,,"Mithun Chakraborty, Mohan Choti, Dulari",Ambrish Sangal,9.8,1982-07-02,0.572
400662,Kajarya,Drama,2015,"woman director, female foeticide","Sumeet Vyas, Ridhima Sud, Manoj Bakshi",Madhureeta Anand,6.8,2015-12-04,0.4088
238876,Last Train To Mahakali,"Drama, Crime, Mystery",2000,,"Kay Kay Menon, Nivedita Bhattacharya, Vijay Maurya",Anurag Kashyap,6.2,2000-01-25,0.5293
1368489,Iss Diwali,"Action, Comedy",,"espionage, political intrigue , action comedy, diwali",,Rohan Sippy,0.0,,0.39
334875,Ek Paheli Leela,"Romance, Music, Thriller, Horror",2015,"jealousy, prince, reincarnation, modeling","Sunny Leone, Rajneesh Duggal, Rahul Dev",Bobby Khan,4.4,2015-04-10,0.3227
619002,Harjaee,Romance,1981,,"Shammi Kapoor, Mala Sinha, Randhir Kapoor",Ramesh Behl,0.0,1981-07-10,0.4437
998207,Umeed,Comedy,1989,,"Shah Rukh Khan, Mushtaq Khan, Aanjjan Srivastav",Vikas Desai,0.0,1989-01-01,0.3966
159637,Deewana Mujh Sa Nahin,Drama,1990,,"Aamir Khan, Madhuri Dixit, Jainendra",M. Parvez,5.3,1990-08-17,0.3225
464018,Geetaa Mera Naam,"Action, Drama, Thriller",1974,,"Sunil Dutt, Sadhana Shivdasani, Feroz Khan",Sadhana Shivdasani,6.0,1974-03-24,0.3224
823624,Mujhe Insaaf Chahiye,Drama,1983,,"Rati Agnihotri, Mithun Chakraborty, Rekha",Rama Rao Tatineni,8.5,1983-09-25,0.5676
1202256,Gul-e-Bakavali,Fantasy,1963,,"Nishi Kohli, P. Jairaj, D.K. Sapru",Jugal Kishore,0.0,1963-01-01,0.3222
341368,Mumbai 125 KM,Horror,2014,"new year's eve, road trip, drunk driving, accident","Karanvir Bohra, Vedita Pratap Singh, Veena Malik",Hemant Madhukar,4.0,2014-10-17,0.5745
307219,Choron Ki Baaraat,Action,1980,,"Shatrughan Sinha, Neetu Singh, Ajit Khan",K. C. Bokadia,0.0,1980-05-23,0.3221
258677,Avtaar,Drama,1983,,"Rajesh Khanna, Shabana Azmi, A.K. Hangal",Mohan Kumar,7.1,1983-03-11,0.3219
1064483,Moha,Drama,2023,,"Javed Jaffrey, Shaylee Krishen",Santosh Sivan,0.0,2023-01-25,0.3217
911642,Ahinsa,"Action, Drama",1979,,"Sunil Dutt, Rekha, Ranjeet Bedi",Chand,0.0,1979-12-28,0.516
586467,Rakkhosh,Horror,2019,,"Priyanka Bose, Tannishtha Chatterjee, Sanjay Mishra",Abhijit Kokate,6.1,2019-01-20,0.3215
1286981,Gadera,"Drama, History, Thriller",2024,,"Edward Christle, Andrew Johnson, Catarina de Morais",,0.0,2024-05-10,0.3214
923165,Galiyon Ka Badshah,"Drama, Action, Crime",1989,,"Raaj Kumar, Hema Malini, Mithun Chakraborty",Sher Jung Singh,0.0,1989-09-01,0.3214
499731,Virana,Horror,2006,,"Anil Nagrath, Amit Pachori, Sapna Sappu",Kanti Shah,0.0,2006-01-01,0.3794
421703,Yugandhar,Action,1993,,"Mithun Chakraborty, Kabir Bedi, Gulshan Grover",N. Chandra,0.0,1993-01-01,0.4806
462656,Sangram,"Drama, Romance",1993,,"Ajay Devgn, Ayesha Jhulka, Karisma Kapoor",Lawrence D'Souza,6.7,1993-06-18,0.3212
320260,Dhan Daulat,Drama,1980,,"Rishi Kapoor, Neetu Singh, Pran Sikand",Harish Shah,5.0,1980-01-11,0.3212
506647,Woh,,2013,,"Barun Chanda, Raj Zutshi",Buddhadeb Dasgupta,0.0,2013-08-01,0.3591
453292,Charandas the Thief,Drama,1975,,"Smita Patil, Lalu Ram, Habib Tanvir",Shyam Benegal,0.0,1975-04-21,0.3208
72582,Monica,"Drama, Thriller",2011,,"Ashutosh Rana, Divya Dutta, Rajit Kapoor",Sushen Bhatnagar,3.0,2011-03-25,0.3208
911597,Dhoop Chhaon,Drama,1977,,"Sanjeev Kumar, Hema Malini, Yogeeta Bali",Prahlad Sharma,5.0,1977-03-23,0.3207
297809,Sonali Cable,"Drama, Romance",2014,"love, business, internet","Rhea Chakraborty, Ali Fazal, Anupam Kher",Charudutt Acharya,5.2,2014-10-17,0.338
306140,Chandi Sona,"Action, Thriller",1977,,"Sanjay Khan, Parveen Babi, Premnath Malhotra",Sanjay Khan,0.0,1977-03-25,0.3204
301619,Charitraheen,Drama,1974,,"Sharmila Tagore, Sanjeev Kumar, Yogeeta Bali",Shakti Samanta,0.0,1974-01-01,0.3203
1238560,Ajab Gajab Dhamal,"Action, Comedy",2024,,"Jimmy Shergill, Sunil Grover, Jaswinder Bhalla",Smeep Kang,0.0,2024-01-30,0.3932
325893,Insaaniyat,Drama,1974,,"Shashi Kapoor, Sujit Kumar, Madhu",Prayag Raj,0.0,1974-05-16,0.3201
168497,Khoj,,1989,,"Rishi Kapoor, Naseeruddin Shah, Kimi Katkar",Keshu Ramsay,5.7,1989-07-21,0.32
107196,Paap Ki Duniya,Adventure,1988,,"Sunny Deol, Neelam Kothari, Chunky Pandey",Shibu Mitra,6.1,1988-03-18,0.5406
435903,The Doings of Lord Krishna,"Adventure, Drama",1971,"hinduism, religion, religious history, krishna, sachin","Heena Kumari, Jayshree Gadkar, D.K. Sapru",Homi Wadia,0.0,1971-01-15,0.3199
319756,Jangal Mein Mangal,"Adventure, Romance",1972,,"Kiran Kumar, Reena Roy, Sonia Sahni",Rajendra Bhatia,6.0,1972-12-27,0.3737
338998,Pyaasi Nagin,Horror,2004,,"Karishma, Riya, Vinod Tripathi",Kishan Shah,0.0,2004-01-01,0.3195
316974,Intaquam,"Thriller, Drama",1969,,"Sadhana Shivdasani, Ashok Kumar, Helen",R.K. Nayyar,6.0,1969-01-01,0.3193
1072787,Kangan,Mystery,1959,,"Nirupa Roy, Ashok Kumar, Purnima",Nanabhai Bhatt,0.0,1959-01-01,0.3258
587126,Jhoota Kahin Ka,"Comedy, Drama, Music, Romance",1979,,"Rishi Kapoor, Neetu Singh, Rakesh Roshan",Ravi Tandon,5.5,1979-03-30,0.4773
302936,Tera Mera Saath Rahen,"Music, Drama",2001,,"Ajay Devgn, Sonali Bendre, Namrata Shirodkar",Mahesh Manjrekar,4.3,2001-11-07,0.3192
326804,Hathyar,,1989,,"Dharmendra, Sanjay Dutt, Rishi Kapoor",J. P. Dutta,7.0,1989-01-01,0.3191
1203076,Smuggler,"Action, Crime",1966,,"Sheikh Mukhtar, Sanjeev Kumar, Kumkum",Aspi Irani,0.0,1966-01-01,0.319
275702,Bow Barracks Forever,Drama,2004,,"Lillete Dubey, Victor Banerjee, Neha Dubey",Anjan Dutt,0.0,2004-12-01,0.2923
305323,Mera Dharam,"Action, Thriller",1986,,"Jackie Shroff, Amrita Singh, Shakti Kapoor",Bapu,9.0,1986-05-02,0.3189
1428777,Tumko Meri Kasam,,2025,,"Anupam Kher, Adah Sharma, Ishwak Singh",Vikram Bhatt,5.0,2025-03-21,0.3188
567951,Madhosh,,1974,,"Mahendra Sandhu, Reena Roy, Rakesh Roshan",,3.0,1974-02-27,0.3188
244323,Yeh Jo Mohabbat Hai,,2012,,"Rati Agnihotri, Mohnish Behl, Nazia Hussain",Shree Narayan Singh,0.0,2012-08-03,0.3188
154936,Chase,"Action, Crime, Drama",2010,,"Anuj Saxena, Udita Goswami, Tarina Patel",Jag Mundhra,0.0,2010-04-30,0.4803
695429,Ateet,"Thriller, Drama",2020,,"Priyamani, Rajeev Khandelwal, Sanjay Suri",Tanuj Bhramar,0.0,2020-04-21,0.686
38428,"Gandhi, My Father","Drama, History",2007,"mahatma gandhi, biography, tragedy","Darshan Jariwala, Akshaye Khanna, Bhumika Chawla",Feroz Abbas Khan,5.3,2007-08-03,0.3187
